,TimeSpent,PagesViewed,LeadStatus,EmailSent,LeadSource,PaymentHistory,Converted
772,53,14.0,2,1,8,0,0
773,26,3.0,2,1,1,0,0
774,9,10.0,2,1,3,0,0
775,33,15.0,1,0,1,1,0
776,18,2.0,2,0,8,0,0
777,55,13.0,1,1,7,1,0
778,53,6.0,2,1,1,1,0
779,50,14.0,3,1,8,1,0
780,54,13.0,1,1,1,0,0
781,38,6.0,2,1,2,1,0
782,46,10.0,3,1,3,0,0
783,22,9.0,2,1,2,1,0
784,10,15.0,2,1,3,1,0
785,46,6.0,3,0,8,1,0
786,36,3.0,1,1,8,0,0
787,28,14.0,1,1,1,1,0
788,6,10.0,3,1,7,0,0
789,47,14.0,3,1,2,1,0
790,16,8.0,3,1,8,0,0
791,56,12.0,1,1,1,0,0
792,14,7.0,1,1,7,0,0
793,35,15.0,1,0,1,1,0
794,39,4.0,2,1,2,1,0
795,19,2.0,2,0,1,0,0
796,47,10.0,3,1,7,1,0
797,11,12.0,2,1,7,0,0
798,12,5.0,1,1,8,1,0
799,29,7.0,3,1,1,0,0
800,41,10.0,2,1,7,1,0
801,26,13.0,3,1,2,0,0
802,14,3.0,3,1,7,1,0
803,20,12.0,3,1,1,0,0
804,28,11.0,3,1,1,0,0
805,51,15.0,2,1,8,1,0
806,50,4.0,3,1,8,0,0
807,43,4.0,2,1,1,1,0
808,51,4.0,1,0,3,0,0
809,50,8.0,2,1,2,1,0
810,17,12.0,3,1,3,0,0
811,41,10.0,1,1,7,0,0
812,15,10.0,2,1,2,1,0
813,46,2.0,2,1,1,0,0
814,15,10.0,2,1,8,1,0
815,8,6.0,1,1,1,1,0
816,42,10.0,1,1,1,0,0
817,8,6.0,1,1,2,1,0
818,19,2.0,1,1,7,1,0
819,15,15.0,2,1,1,1,0
820,59,7.0,2,1,7,0,0
821,22,8.0,3,1,3,0,0
822,8,2.0,2,1,2,0,0
823,52,8.0,3,0,3,1,0
824,6,10.0,1,1,2,1,0
825,33,8.0,1,1,8,0,0
826,15,6.0,1,1,1,0,0
827,48,14.0,2,1,3,0,0
828,53,4.0,2,1,8,0,0
829,47,5.0,2,1,2,0,0
830,11,6.0,3,1,2,0,0
831,13,12.0,1,1,8,0,0
832,11,10.0,3,1,8,0,0
833,38,13.0,1,1,7,1,0
834,33,11.0,2,1,8,1,0
835,40,12.0,1,1,2,0,0
836,52,13.0,3,1,3,1,0
837,50,13.0,3,1,3,1,0
838,57,4.0,2,1,2,0,0
839,25,14.0,3,1,2,0,0
840,23,5.0,1,0,7,1,0
841,46,5.0,3,1,1,0,0
842,16,14.0,3,1,7,1,0
843,35,13.0,3,1,1,1,0
844,5,7.0,2,1,3,1,0
845,16,10.0,2,1,7,1,0
846,6,8.0,3,1,7,0,0
847,42,8.0,1,1,7,1,0
848,58,12.0,1,0,8,1,0
849,24,8.0,1,1,1,1,0
850,25,6.0,1,1,8,1,0
851,26,6.0,1,1,3,1,0
852,34,5.0,1,1,7,0,0
853,21,3.0,2,0,1,1,0
854,49,6.0,3,1,2,0,0
855,32,3.0,1,1,8,0,0
856,17,10.0,1,1,8,1,0
857,44,3.0,2,0,3,0,0
858,41,11.0,2,1,1,1,0
859,60,7.0,1,1,3,1,0
860,6,15.0,1,1,1,1,0
861,53,13.0,1,1,7,1,0
862,23,10.0,1,1,8,0,0
863,53,11.0,3,1,2,0,0
864,20,8.0,2,1,1,0,0
865,51,8.0,3,1,3,0,0
866,19,15.0,3,1,2,1,0
867,12,9.0,3,1,3,0,0
868,48,8.0,2,1,7,0,0
869,32,8.0,3,1,2,0,0
870,40,12.0,2,1,2,1,0
871,14,8.0,2,1,3,1,0
872,6,6.0,3,1,2,0,0
873,34,3.0,3,1,2,0,0
874,33,5.0,3,1,1,0,0
875,38,8.0,3,1,7,0,0
876,28,9.0,3,1,1,1,0
877,15,9.0,1,1,3,1,0
878,56,14.0,1,1,1,0,0
879,33,4.0,2,1,8,1,0
880,26,8.0,2,1,2,0,0
881,20,13.0,2,0,2,0,0
882,13,10.0,2,1,1,1,0
883,52,4.0,2,1,3,1,0
884,7,14.0,1,1,2,1,0
885,30,11.0,3,0,2,1,0
886,46,5.0,3,1,8,0,0
887,11,12.0,3,1,1,0,0
888,57,14.0,3,1,3,0,0
889,17,5.0,2,1,3,0,0
890,24,9.0,3,1,2,0,0
891,58,14.0,3,1,2,0,1
892,12,4.0,3,1,8,0,0
893,53,14.0,1,1,2,0,0
894,43,14.0,3,1,2,1,0
895,15,6.0,2,1,7,1,0
896,50,2.0,2,1,7,1,0
897,34,12.0,1,1,2,0,1
898,11,15.0,1,0,7,0,0
899,17,12.0,2,1,2,1,0
900,19,14.0,2,1,1,1,0
901,41,8.0,1,1,8,1,0
902,34,7.0,2,1,7,1,0
903,47,13.0,2,1,3,1,0
904,21,13.0,3,1,2,1,0
905,56,7.0,2,1,2,1,0
906,26,11.0,2,1,3,1,0
907,7,8.0,2,1,3,1,0
908,15,14.0,1,0,1,0,0
909,12,13.0,3,1,1,0,0
910,23,9.0,1,1,2,0,0
911,28,4.0,3,0,8,0,0
912,20,9.0,1,1,8,0,0
913,11,8.0,1,1,1,0,0
914,10,11.0,3,1,2,1,0
915,28,3.0,3,1,8,0,0
916,41,11.0,2,1,3,0,0
917,35,4.0,3,1,7,0,0
918,24,15.0,3,1,1,0,0
919,44,4.0,2,0,7,0,0
920,35,11.0,3,1,3,0,0
921,40,11.0,2,1,1,1,0
922,45,7.0,1,1,1,1,0
923,32,6.0,3,1,3,1,0
924,55,4.0,3,1,3,0,0
925,49,10.0,1,1,2,1,0
926,45,15.0,3,1,7,1,0
927,31,2.0,3,1,8,1,0
928,23,11.0,3,1,8,1,0
929,17,10.0,2,1,2,0,0
930,44,10.0,1,1,1,0,0
931,11,15.0,1,0,8,0,0
932,18,5.0,2,1,1,0,0
933,16,9.0,3,0,7,0,0
934,56,11.0,3,1,3,1,0
935,30,9.0,2,1,2,0,0
936,9,10.0,3,1,1,1,0
937,23,13.0,3,1,1,1,0
938,28,7.0,3,1,3,0,0
939,26,6.0,1,1,1,0,0
940,8,7.0,2,1,3,1,0
941,43,12.0,2,1,8,0,0
942,15,7.0,1,0,7,1,0
943,25,2.0,3,1,2,0,0
944,22,11.0,2,1,2,0,0
945,5,4.0,1,1,7,1,0
946,38,4.0,3,1,1,1,0
947,19,14.0,3,1,2,1,0
948,24,5.0,1,1,1,1,0
949,27,2.0,2,1,2,0,0
950,9,14.0,1,1,1,0,0
951,14,12.0,1,1,2,1,0
952,41,8.0,3,1,2,1,0
953,11,5.0,3,1,7,0,0
954,46,8.0,1,1,7,0,0
955,44,2.0,2,1,7,1,0
956,25,6.0,1,1,1,1,0
957,59,3.0,2,1,3,0,0
958,39,15.0,3,1,8,1,0
959,45,14.0,2,1,3,1,0
960,35,13.0,3,1,3,1,0
961,7,6.0,3,1,2,0,0
962,43,15.0,2,1,8,1,0
963,26,15.0,3,0,3,0,0
964,16,14.0,3,1,1,1,0
965,32,6.0,3,1,8,1,0
966,18,11.0,2,1,8,1,0
967,29,12.0,2,1,2,0,0
968,54,4.0,3,1,3,1,0
969,46,15.0,2,1,3,1,0
970,16,14.0,1,1,3,0,0
971,33,13.0,2,0,3,0,0
972,22,2.0,1,1,2,1,0
973,16,2.0,3,1,8,0,0
974,13,14.0,1,1,1,0,0
975,25,15.0,2,1,3,1,0
976,40,6.0,1,1,2,0,0
977,25,5.0,3,1,8,0,0
978,18,13.0,3,1,2,0,0
979,41,7.0,1,1,2,1,0
980,31,9.0,1,1,7,0,0
981,20,5.0,2,1,3,1,0
982,26,11.0,2,1,1,1,0
983,6,4.0,3,1,7,0,0
984,14,12.0,3,1,2,1,0
985,42,7.0,3,1,7,0,0
986,41,5.0,1,1,2,1,0
987,38,13.0,3,0,1,1,0
988,18,8.0,2,1,2,1,0
989,48,12.0,2,1,1,1,0
990,47,12.0,3,1,1,1,0
991,57,5.0,3,1,1,0,0
992,26,11.0,2,1,2,1,0
993,26,4.0,2,1,8,1,0
994,35,4.0,3,1,3,1,0
995,59,10.0,2,1,8,0,0
996,5,8.0,2,1,1,1,0
997,45,4.0,1,1,1,1,0
998,38,10.0,2,1,1,1,0
999,47,10.0,1,1,3,1,0
1000,33,7.0,3,0,8,1,0
1001,56,10.0,1,0,1,0,0
1002,21,7.0,3,1,1,0,0
1003,33,5.0,3,1,3,0,0
1004,31,6.0,3,1,3,0,0
1005,25,11.0,3,1,7,1,0
1006,13,13.0,3,1,2,1,0
1007,38,6.0,2,1,2,1,0
1008,30,15.0,2,1,3,1,0
1009,40,10.0,1,1,8,1,0
1010,18,14.0,3,1,3,1,0
1011,48,6.0,2,1,8,0,0
1012,39,3.0,2,1,2,1,0
1013,21,5.0,3,1,8,1,0
1014,17,7.0,2,1,1,0,0
1015,15,4.0,1,1,2,0,0
1016,22,11.0,2,1,1,0,0
1017,35,8.0,2,1,1,0,0
1018,56,8.0,2,1,3,1,0
1019,46,6.0,3,1,8,1,0
1020,55,12.0,3,1,8,0,0
1021,32,3.0,2,1,1,0,0
1022,10,6.0,1,1,1,1,0
1023,9,8.0,3,1,8,1,0
1024,24,9.0,1,1,8,1,0
1025,19,6.0,2,1,7,0,0
1026,21,3.0,3,1,3,0,0
1027,19,3.0,1,1,7,1,0
1028,37,10.0,1,0,7,1,0
1029,19,3.0,1,1,8,1,0
1030,20,14.0,2,0,1,1,0
1031,28,12.0,3,1,8,0,0
1032,6,15.0,2,1,3,0,0
1033,31,7.0,1,1,8,0,0
1034,38,8.0,3,1,3,1,0
1035,41,10.0,2,1,8,1,0
1036,35,8.0,1,1,3,0,0
1037,48,15.0,2,0,1,1,0
1038,46,3.0,3,1,1,1,0
1039,22,7.0,2,1,8,0,0
1040,23,12.0,1,1,3,1,0
1041,48,5.0,2,1,7,0,0
1042,21,6.0,3,1,2,1,0
1043,32,12.0,2,1,3,0,0
1044,58,6.0,1,1,2,0,0
1045,40,12.0,3,0,1,1,0
1046,47,13.0,2,1,7,1,0
1047,54,3.0,3,1,7,1,0
1048,34,13.0,3,1,7,0,0
1049,12,13.0,1,1,2,0,0
1050,33,6.0,2,1,1,1,0
1051,22,5.0,1,1,1,1,0
1052,43,11.0,3,1,3,1,0
1053,5,11.0,2,0,7,0,0
1054,44,9.0,3,1,1,0,0
1055,47,4.0,1,1,3,1,0
1056,25,11.0,2,1,2,0,0
1057,59,5.0,2,1,3,1,0
1058,25,7.0,2,1,7,1,0
1059,15,8.0,3,1,1,1,0
1060,44,9.0,1,1,7,0,0
1061,54,8.0,1,1,3,1,0
1062,39,10.0,1,1,7,1,0
1063,5,6.0,2,1,1,0,0
1064,33,2.0,2,1,2,0,0
1065,10,5.0,1,1,8,1,0
1066,36,13.0,2,1,2,0,0
1067,44,12.0,3,1,2,1,0
1068,32,14.0,1,1,8,1,0
1069,50,15.0,3,1,7,1,0
1070,28,9.0,1,1,8,0,0
1071,18,3.0,1,1,8,0,0
1072,16,6.0,3,1,7,0,0
1073,9,3.0,2,1,3,1,0
1074,33,13.0,1,1,7,1,0
1075,45,13.0,3,1,1,1,0
1076,5,12.0,1,1,1,0,0
1077,42,15.0,2,1,3,0,0
1078,12,13.0,1,1,2,1,0
1079,11,9.0,3,1,3,0,0
1080,36,11.0,2,1,8,0,0
1081,55,13.0,1,1,3,0,0
1082,35,2.0,2,0,8,1,0
1083,46,9.0,3,1,3,0,0
1084,39,5.0,3,1,3,1,0
1085,31,14.0,1,1,2,0,0
1086,52,6.0,1,1,7,0,0
1087,59,10.0,1,1,3,1,0
1088,47,8.0,2,0,3,1,0
1089,23,4.0,3,1,7,0,0
1090,43,5.0,1,1,7,0,0
1091,58,5.0,1,1,1,0,0
1092,49,12.0,1,1,7,1,0
1093,50,10.0,2,0,1,1,0
1094,30,10.0,2,1,2,1,0
1095,24,10.0,3,1,1,1,0
1096,51,14.0,3,0,3,1,0
1097,29,13.0,2,1,3,0,0
1098,52,9.0,1,1,7,0,0
1099,25,15.0,1,1,3,1,0
1100,38,2.0,2,1,8,1,0
1101,47,15.0,2,1,7,1,0
1102,37,6.0,2,1,7,0,0
1103,44,2.0,3,1,8,1,0
1104,55,8.0,3,1,8,0,0
1105,51,3.0,2,1,7,1,0
1106,24,2.0,3,1,1,0,0
1107,43,13.0,1,1,1,1,0
1108,14,4.0,1,1,7,0,0
1109,9,15.0,3,1,8,1,0
1110,48,11.0,2,1,2,1,0
1111,24,13.0,3,1,1,0,0
1112,36,10.0,3,1,1,1,0
1113,28,4.0,2,1,8,0,0
1114,39,15.0,3,1,7,0,0
1115,25,3.0,1,1,1,1,0
1116,33,9.0,1,1,7,1,0
1117,8,9.0,3,1,1,1,0
1118,56,9.0,1,1,1,0,0
1119,51,15.0,3,1,3,1,0
1120,21,12.0,1,0,8,1,0
1121,6,8.0,2,1,7,1,0
1122,41,11.0,2,0,1,1,0
1123,54,7.0,3,1,3,1,0
1124,43,8.0,1,0,8,1,0
1125,47,6.0,1,1,1,1,0
1126,52,13.0,2,1,2,0,0
1127,51,6.0,2,1,7,1,0
1128,15,13.0,2,1,3,0,0
1129,30,9.0,2,1,2,1,0
1130,22,12.0,2,1,2,1,0
1131,45,11.0,1,0,7,0,0
1132,18,5.0,1,0,3,1,0
1133,59,15.0,3,1,1,1,0
1134,30,11.0,1,1,3,1,0
1135,44,9.0,1,0,1,0,0
1136,46,2.0,1,1,1,0,0
1137,7,14.0,2,1,1,0,0
1138,13,8.0,1,1,2,0,0
1139,50,5.0,3,1,1,1,0
1140,28,7.0,1,1,1,1,0
1141,56,8.0,2,1,8,1,0
1142,55,13.0,3,1,3,0,0
1143,38,13.0,1,1,2,0,0
1144,25,8.0,3,1,7,0,0
1145,54,2.0,1,1,7,1,0
1146,26,8.0,3,1,7,0,0
1147,53,12.0,1,1,8,0,0
1148,16,6.0,1,1,8,1,0
1149,27,2.0,2,1,3,1,0
1150,9,6.0,2,1,8,1,0
1151,31,3.0,1,1,8,1,0
1152,12,14.0,2,1,7,1,0
1153,14,7.0,2,1,1,0,0
1154,57,5.0,2,1,8,0,0
1155,42,8.0,3,1,8,1,0
1156,58,7.0,3,1,7,1,0
1157,25,12.0,3,1,8,1,0
1158,23,11.0,1,1,2,1,0
1159,6,2.0,3,0,1,0,0
1160,10,6.0,2,1,3,0,0
1161,33,11.0,2,1,3,1,0
1162,43,2.0,3,1,2,0,0
1163,50,9.0,2,1,2,1,0
1164,28,11.0,3,1,8,1,0
1165,28,12.0,3,0,7,0,0
1166,41,3.0,3,1,7,0,0
1167,38,7.0,2,1,7,1,0
1168,57,6.0,3,1,8,0,0
1169,45,4.0,2,1,3,0,0
1170,52,7.0,1,1,8,0,0
1171,43,13.0,1,1,1,0,0
1172,40,3.0,3,1,7,1,0
1173,20,14.0,2,1,3,0,0
1174,21,10.0,3,1,8,0,0
1175,17,13.0,1,1,8,0,0
1176,35,11.0,2,1,2,1,0
1177,7,9.0,2,1,1,1,0
1178,15,3.0,1,1,2,1,0
1179,23,6.0,1,1,3,0,0
1180,60,11.0,3,1,2,0,0
1181,9,9.0,3,1,3,1,0
1182,7,9.0,1,1,3,0,0
1183,27,13.0,2,1,2,0,0
1184,15,13.0,2,1,2,1,0
1185,37,9.0,3,1,1,1,0
1186,20,11.0,2,1,1,1,0
1187,28,4.0,1,1,8,0,0
1188,44,11.0,1,1,3,1,0
1189,31,11.0,1,1,1,0,0
1190,51,8.0,3,1,1,1,0
1191,20,3.0,3,1,2,0,0
1192,17,5.0,1,1,1,0,0
1193,8,3.0,3,1,8,1,0
1194,8,5.0,2,1,1,1,0
1195,55,9.0,2,1,3,0,0
1196,19,3.0,3,0,3,1,0
1197,59,2.0,3,1,8,1,0
1198,33,14.0,3,1,3,0,0
1199,21,11.0,3,1,7,1,0
1200,12,15.0,3,1,7,1,0
1201,36,3.0,2,1,1,0,0
1202,16,2.0,1,1,3,1,0
1203,57,9.0,1,1,1,0,0
1204,35,7.0,2,1,7,0,0
1205,9,8.0,2,1,7,1,0
1206,21,12.0,3,1,7,0,0
1207,59,4.0,3,0,7,0,0
1208,53,6.0,2,1,3,0,0
1209,35,4.0,3,1,8,0,0
1210,34,9.0,2,0,8,0,0
1211,40,7.0,1,1,3,0,0
1212,6,2.0,1,1,7,1,0
1213,44,4.0,1,0,1,0,0
1214,30,6.0,3,1,7,1,0
1215,5,11.0,1,1,7,0,0
1216,16,14.0,2,1,8,1,0
1217,49,10.0,1,1,1,1,0
1218,60,9.0,1,1,3,0,0
1219,54,2.0,2,1,8,0,0
1220,8,4.0,1,1,1,0,0
1221,9,2.0,2,1,8,1,0
1222,27,10.0,2,1,3,0,0
1223,40,7.0,2,1,2,0,0
1224,11,10.0,3,1,2,0,0
1225,54,12.0,2,1,7,1,0
1226,16,12.0,2,1,7,0,0
1227,45,15.0,2,0,7,1,0
1228,38,4.0,2,1,3,0,0
1229,56,9.0,1,1,7,1,0
1230,35,11.0,1,1,3,1,0
1231,8,5.0,3,1,3,1,0
1232,23,6.0,1,1,7,0,0
1233,33,8.0,1,0,7,1,0
1234,41,7.0,3,1,1,1,0
1235,50,12.0,3,1,1,1,0
1236,48,15.0,3,1,7,0,0
1237,17,12.0,3,1,2,1,0
1238,13,8.0,3,1,3,0,0
1239,6,6.0,1,1,8,1,0
1240,49,3.0,2,1,8,1,0
1241,6,4.0,3,1,1,0,0
1242,59,4.0,1,1,1,0,0
1243,13,3.0,3,1,1,1,0
1244,51,8.0,1,1,8,1,0
1245,22,7.0,3,1,8,0,0
1246,14,5.0,1,1,1,0,0
1247,32,5.0,2,1,1,1,0
1248,45,8.0,2,1,1,1,0
1249,55,5.0,3,1,2,0,0
1250,54,2.0,2,1,1,0,0
1251,49,11.0,2,1,2,0,0
1252,18,7.0,3,1,3,0,0
1253,30,9.0,1,1,1,0,0
1254,20,10.0,2,1,2,0,0
1255,16,7.0,2,1,3,1,0
1256,30,6.0,3,1,8,0,0
1257,9,14.0,1,1,1,1,0
1258,38,3.0,2,1,1,1,0
1259,22,5.0,3,1,8,1,0
1260,34,10.0,3,1,8,1,0
1261,32,10.0,3,1,7,0,0
1262,52,9.0,3,1,2,1,0
1263,55,2.0,1,0,3,0,0
1264,5,5.0,1,1,2,1,0
1265,29,2.0,2,1,2,1,0
1266,43,15.0,1,1,8,0,0
1267,56,7.0,3,1,8,0,0
1268,47,12.0,1,1,2,0,0
1269,20,5.0,2,1,8,0,0
1270,36,12.0,3,1,7,1,0
1271,11,5.0,3,1,2,0,0
1272,49,5.0,3,1,1,0,0
1273,51,10.0,1,1,7,0,0
1274,47,13.0,3,1,7,1,0
1275,15,13.0,2,1,8,0,0
1276,11,11.0,2,1,7,0,0
1277,40,3.0,1,1,2,0,0
1278,19,13.0,1,0,3,0,0
1279,59,4.0,3,1,1,1,0
1280,25,13.0,3,1,3,0,0
1281,55,3.0,3,1,8,1,0
1282,51,15.0,2,1,7,0,0
1283,54,15.0,2,1,1,0,0
1284,51,2.0,1,0,1,0,0
1285,18,6.0,3,1,8,0,0
1286,39,11.0,2,1,3,1,0
1287,22,6.0,2,1,1,1,0
1288,12,2.0,3,1,7,0,0
1289,16,5.0,2,1,1,0,0
1290,33,4.0,3,1,1,1,0
1291,19,12.0,3,1,2,0,0
1292,12,14.0,1,1,1,1,0
1293,6,6.0,1,1,1,1,0
1294,31,10.0,3,1,3,1,0
1295,52,12.0,1,1,1,1,0
1296,17,14.0,1,1,7,1,0
1297,40,11.0,3,1,8,1,0
1298,11,12.0,2,1,3,1,0
1299,54,2.0,1,1,3,1,0
1300,26,2.0,3,1,8,0,0
1301,12,7.0,1,1,2,1,0
1302,38,8.0,3,1,1,1,0
1303,54,13.0,1,1,8,0,0
1304,5,4.0,1,1,8,0,0
1305,50,12.0,2,1,2,0,0
1306,54,7.0,2,1,8,0,0
1307,57,13.0,3,1,2,1,0
1308,22,8.0,3,1,1,1,0
1309,42,3.0,3,1,2,1,0
1310,48,4.0,3,1,3,0,0
1311,57,2.0,3,1,7,0,0
1312,32,11.0,2,1,2,0,0
1313,18,9.0,1,0,2,1,0
1314,35,5.0,1,1,8,1,0
1315,35,14.0,1,1,1,0,0
1316,7,5.0,1,1,7,1,0
1317,47,4.0,2,0,7,1,0
1318,15,14.0,1,1,1,1,0
1319,36,13.0,2,1,3,1,0
1320,8,3.0,3,1,7,0,0
1321,6,14.0,3,0,1,1,0
1322,45,9.0,3,1,3,1,0
1323,16,6.0,1,1,3,0,0
1324,12,2.0,3,1,2,1,0
1325,54,8.0,1,1,2,1,0
1326,57,15.0,2,1,8,1,0
1327,5,14.0,2,0,7,0,0
1328,6,7.0,3,1,8,1,0
1329,47,9.0,1,1,7,1,0
1330,53,7.0,2,1,3,1,0
1331,26,8.0,1,1,1,0,0
1332,40,3.0,3,1,2,1,0
1333,6,8.0,3,1,1,1,0
1334,42,9.0,3,0,3,1,0
1335,43,5.0,3,1,3,0,0
1336,57,4.0,2,0,3,1,0
1337,38,4.0,2,1,3,1,0
1338,51,9.0,1,0,2,0,0
1339,15,15.0,3,1,1,0,0
1340,29,13.0,2,1,8,0,0
1341,52,3.0,1,1,1,1,0
1342,15,13.0,3,1,8,0,0
1343,32,15.0,2,1,8,0,0
1344,31,7.0,1,1,1,0,0
1345,53,15.0,1,1,7,0,0
1346,25,6.0,1,1,7,1,0
1347,31,10.0,3,1,3,1,0
1348,58,6.0,1,1,8,0,0
1349,40,3.0,3,1,2,0,0
1350,7,3.0,2,0,2,1,0
1351,60,5.0,3,1,1,0,0
1352,23,13.0,1,1,8,1,1
1353,14,12.0,3,0,3,1,0
1354,39,2.0,2,1,2,0,0
1355,27,4.0,1,1,7,0,0
1356,5,15.0,3,1,2,0,0
1357,17,5.0,2,1,1,1,0
1358,39,5.0,2,1,8,0,0
1359,39,4.0,1,1,3,0,0
1360,51,11.0,1,1,3,1,0
1361,28,7.0,2,1,7,1,0
1362,60,14.0,3,1,7,1,0
1363,55,11.0,2,1,2,1,0
1364,19,12.0,1,1,2,1,0
1365,32,4.0,1,1,3,0,0
1366,35,12.0,3,1,7,0,0
1367,55,9.0,3,1,3,0,0
1368,9,10.0,2,1,3,1,0
1369,34,12.0,2,1,8,1,0
1370,29,10.0,2,1,8,0,0
1371,25,13.0,2,1,2,0,0
1372,18,3.0,2,1,8,1,0
1373,57,11.0,3,1,8,0,0
1374,22,3.0,1,1,2,0,0
1375,35,3.0,2,1,3,0,0
1376,19,7.0,3,1,7,1,0
1377,38,7.0,3,1,7,1,0
1378,20,3.0,1,1,1,1,0
1379,28,11.0,1,1,8,1,0
1380,16,4.0,3,1,2,1,0
1381,46,7.0,2,1,7,1,0
1382,11,2.0,1,1,8,0,0
1383,53,15.0,1,1,3,1,0
1384,59,11.0,1,1,3,1,0
1385,23,15.0,2,1,3,0,0
1386,45,11.0,2,1,1,0,0
1387,9,15.0,2,1,2,1,0
1388,59,3.0,2,1,3,1,0
1389,38,9.0,3,1,3,0,0
1390,46,3.0,1,1,3,1,0
1391,7,7.0,3,1,3,1,0
1392,55,8.0,1,1,1,1,0
1393,46,9.0,3,1,2,0,0
1394,57,11.0,3,1,8,1,0
1395,21,7.0,2,1,7,0,0
1396,49,3.0,3,1,1,1,0
1397,55,9.0,2,1,1,1,0
1398,34,5.0,3,1,7,0,0
1399,11,7.0,1,1,7,0,0
1400,37,11.0,1,1,3,1,0
1401,39,4.0,3,0,3,0,0
1402,19,9.0,2,1,8,0,0
1403,6,4.0,1,1,2,1,0
1404,19,7.0,2,0,8,1,0
1405,50,9.0,2,1,8,1,0
1406,49,13.0,3,1,8,0,0
1407,11,13.0,1,1,1,1,0
1408,7,5.0,1,1,1,1,0
1409,11,15.0,3,1,8,1,0
1410,10,3.0,2,1,3,1,0
1411,54,2.0,1,1,8,0,0
1412,54,2.0,1,1,3,0,0
1413,58,11.0,1,1,2,0,0
1414,15,7.0,3,1,7,0,0
1415,34,7.0,1,1,2,0,0
1416,21,13.0,1,1,3,0,0
1417,36,2.0,2,1,7,0,0
1418,7,5.0,2,1,1,0,0
1419,47,15.0,1,1,2,1,0
1420,25,13.0,1,1,7,0,0
1421,23,13.0,2,1,7,0,0
1422,8,6.0,1,1,7,1,0
1423,47,11.0,2,1,7,0,0
1424,43,2.0,2,1,7,1,0
1425,56,4.0,1,1,1,0,0
1426,38,10.0,3,1,7,0,0
1427,25,2.0,3,1,8,0,0
1428,45,11.0,3,1,2,0,0
1429,51,11.0,3,1,3,1,0
1430,30,7.0,2,0,3,1,0
1431,34,8.0,1,1,3,1,0
1432,7,9.0,3,1,2,1,0
1433,29,5.0,2,1,1,0,0
1434,52,8.0,3,0,7,0,0
1435,16,4.0,3,1,8,0,0
1436,10,12.0,1,1,7,1,0
1437,28,8.0,2,1,2,0,0
1438,21,3.0,2,1,3,0,0
1439,21,9.0,1,1,2,0,0
1440,30,3.0,1,1,8,0,0
1441,58,12.0,2,1,3,1,0
1442,51,11.0,2,1,2,1,0
1443,23,5.0,2,1,8,0,0
1444,59,3.0,3,1,8,1,0
1445,54,13.0,3,1,3,0,1
1446,35,7.0,3,1,2,1,0
1447,43,15.0,2,0,7,0,0
1448,53,14.0,2,1,8,1,0
1449,34,3.0,3,1,7,0,0
1450,56,8.0,2,1,1,1,0
1451,30,12.0,1,1,7,1,0
1452,11,8.0,2,1,8,1,0
1453,39,6.0,3,0,7,0,0
1454,25,2.0,2,1,3,1,0
1455,35,8.0,3,1,1,0,0
1456,45,6.0,1,1,1,1,0
1457,23,3.0,2,1,1,0,0
1458,20,12.0,3,0,8,0,0
1459,37,5.0,1,1,2,1,0
1460,32,5.0,3,1,3,0,0
1461,31,8.0,3,1,7,0,0
1462,13,9.0,3,1,1,0,0
1463,27,11.0,2,1,1,1,0
1464,8,12.0,1,1,8,1,0
1465,15,12.0,1,1,8,0,0
1466,53,9.0,3,1,3,1,0
1467,54,4.0,3,1,2,0,0
1468,37,12.0,1,1,1,0,0
1469,22,9.0,1,1,3,1,0
1470,53,13.0,3,1,7,1,0
1471,25,6.0,1,1,2,1,0
1472,10,5.0,2,1,7,1,0
1473,39,7.0,1,1,3,1,0
1474,46,3.0,2,1,3,0,0
1475,53,15.0,3,1,2,1,0
1476,10,15.0,1,1,1,1,0
1477,37,3.0,2,0,7,0,0
1478,26,5.0,2,1,1,0,0
1479,57,12.0,3,1,8,0,0
1480,20,12.0,1,1,2,0,0
1481,37,3.0,3,1,1,0,0
1482,9,11.0,1,1,2,0,0
1483,46,2.0,2,1,3,0,0
1484,16,13.0,3,1,8,0,0
1485,21,8.0,1,1,2,1,0
1486,20,4.0,1,1,1,1,0
1487,40,6.0,3,1,7,0,0
1488,48,6.0,3,1,3,0,0
1489,17,2.0,2,1,2,1,0
1490,10,15.0,2,1,7,1,0
1491,57,6.0,3,1,2,0,0
1492,11,5.0,2,1,8,1,0
1493,22,12.0,2,1,2,1,0
1494,11,9.0,2,1,3,0,0
1495,5,5.0,3,1,1,1,0
1496,7,10.0,3,1,7,1,0
1497,43,3.0,2,1,3,0,0
1498,49,9.0,2,1,7,1,0
1499,27,12.0,2,1,2,1,0
1500,34,10.0,3,0,2,1,0
1501,38,5.0,1,1,8,0,0
1502,15,9.0,1,1,8,1,0
1503,51,4.0,1,1,1,0,0
1504,42,9.0,3,0,8,1,0
1505,59,12.0,3,1,2,1,0
1506,22,2.0,3,1,1,1,0
1507,52,6.0,1,1,1,0,0
1508,48,6.0,2,1,2,0,0
1509,10,9.0,2,1,3,1,0
1510,49,4.0,3,1,1,1,0
1511,58,12.0,2,1,7,1,0
1512,55,3.0,3,1,3,0,0
1513,56,2.0,1,1,7,0,0
1514,53,13.0,2,1,8,1,0
1515,58,3.0,2,1,1,1,0
1516,49,6.0,2,1,3,0,0
1517,44,11.0,2,1,1,1,0
